sale_id,product_id,units_sold,revenue,date
48469,2013,2,5483.75,2023-04-23
48470,2007,4,5225.22,2023-01-16
48471,2005,1,3071.46,2023-07-04
48472,2007,45,8442.75,2023-09-20
48473,2004,83,4959.36,2023-05-27
48474,2007,35,739.13,2023-07-26
48475,2015,54,1569.77,2023-04-02
48476,2008,56,3128.51,2023-05-06
48477,2004,95,4253.62,2024-01-21
48478,2017,68,7831.49,2023-06-13
48479,2005,90,2040.36,2023-06-04
48480,2007,44,8004.13,2023-11-19
48481,2018,21,191.71,2023-05-17
48482,2013,59,1947.04,2023-05-12
48483,2002,46,1336.72,2023-02-10
48484,2019,72,9249.55,2023-02-23
48485,2009,20,6076.07,2023-07-23
48486,2013,51,6464.33,2023-05-15
48487,2005,69,9192.34,2023-01-17
48488,2015,42,4946.81,2023-11-28
48489,2005,29,8183.21,2023-10-18
48490,2018,35,5181.18,2023-10-06
48491,2006,48,4091.2,2023-03-20
48492,2014,19,471.0,2023-04-27
48493,2019,15,9063.01,2023-11-04
48494,2011,90,1150.0,2023-05-23
48495,2007,51,289.66,2024-01-17
48496,2007,41,3337.48,2023-05-11
48497,2012,54,4196.65,2023-09-01
48498,2015,20,4734.56,2023-11-01
48499,2012,26,2180.52,2023-07-19
48500,2015,65,3440.16,2023-05-27
48501,2010,72,7671.81,2023-11-03
48502,2017,1,2350.76,2023-12-30
48503,2014,1,9568.9,2023-01-29
48504,2015,46,2008.98,2024-01-09
48505,2012,80,55.76,2023-11-20
48506,2015,100,6165.22,2023-07-27
48507,2003,2,8728.31,2023-08-27
48508,2009,23,2400.5,2023-07-22
48509,2010,76,2445.37,2024-01-05
48510,2005,57,7421.33,2023-01-13
48511,2012,69,1392.41,2023-09-25
48512,2012,37,5910.67,2023-12-23
48513,2003,66,6102.95,2023-10-14
48514,2007,3,1494.25,2024-01-21
48515,2001,13,7557.95,2024-01-24
48516,2017,98,1764.94,2023-10-01
48517,2011,11,1745.54,2023-05-23
48518,2017,39,8126.3,2023-01-07
48519,2004,4,8923.97,2023-05-24
48520,2011,55,3908.75,2023-02-04
48521,2004,31,4544.6,2023-10-05
48522,2018,95,9019.27,2023-01-08
48523,2004,79,6703.82,2023-09-21
48524,2006,11,2409.3,2023-07-10
48525,2012,69,6600.66,2023-04-01
48526,2010,23,5015.87,2023-02-28
48527,2020,93,5832.54,2023-10-07
48528,2006,94,7528.33,2023-03-30
48529,2010,65,803.39,2023-01-16
48530,2019,15,9638.68,2023-08-08
48531,2005,33,5846.3,2023-03-09
48532,2011,45,7030.66,2023-05-04
48533,2014,93,9800.87,2023-07-10
48534,2016,16,2769.13,2023-06-28
48535,2009,73,7688.33,2023-09-22
48536,2020,82,7371.66,2023-07-11
48537,2005,67,4788.65,2023-01-14
48538,2013,82,5014.9,2023-01-30
48539,2002,21,4888.72,2023-09-09
48540,2006,1,4448.92,2024-01-04
48541,2017,73,438.74,2023-11-18
48542,2019,38,3352.54,2023-08-05
48543,2019,36,3487.05,2023-06-24
48544,2006,14,403.13,2023-03-27
48545,2008,66,2471.13,2023-05-28
48546,2011,72,7863.05,2023-08-17
48547,2009,93,4273.2,2023-11-21
48548,2013,44,2027.62,2023-09-08
48549,2018,10,1713.17,2023-02-12
48550,2018,52,8690.79,2023-09-25
48551,2015,11,2646.85,2023-06-04
48552,2009,65,6026.8,2023-11-19
48553,2020,80,6014.23,2023-06-26
48554,2005,79,8028.15,2024-01-03
48555,2017,58,2923.05,2024-01-06
48556,2015,29,7380.98,2023-02-09
48557,2012,1,5566.8,2023-05-07
48558,2008,51,64.65,2023-11-24
48559,2015,43,1436.07,2023-10-22
48560,2006,99,2181.71,2023-02-03
48561,2013,91,9573.91,2023-05-20
48562,2002,53,2603.0,2023-10-26
48563,2003,45,5815.77,2023-11-29
48564,2005,91,1627.27,2023-12-10
48565,2011,83,2143.42,2023-06-19
48566,2001,98,6423.02,2023-05-06
48567,2015,23,2221.5,2023-07-21
48568,2009,93,5189.57,2023-03-29
48569,2013,49,5184.53,2023-04-05
48570,2019,54,9027.51,2024-01-19
48571,2020,1,5656.3,2023-09-18
48572,2012,77,3043.45,2023-10-14
48573,2006,77,8052.32,2023-09-16
48574,2012,70,3118.44,2024-01-03
48575,2009,26,4843.35,2023-02-28
48576,2013,87,2369.57,2023-01-17
48577,2004,52,6576.52,2023-06-26
48578,2006,95,7598.65,2023-03-19
48579,2019,90,9956.41,2023-08-01
48580,2005,34,3665.41,2023-04-16
48581,2010,85,4303.63,2023-03-15
48582,2008,39,6687.36,2023-03-31
48583,2017,93,7599.47,2023-04-07
48584,2016,23,435.41,2023-05-22
48585,2011,91,2647.61,2023-12-04
48586,2019,14,7661.54,2023-03-10
48587,2008,80,9149.73,2023-06-05
48588,2010,10,3113.86,2023-08-31
48589,2005,67,3024.62,2023-08-31
48590,2002,29,6195.47,2023-10-09
48591,2010,26,5689.64,2024-01-10
48592,2004,73,2899.59,2023-05-15
48593,2010,89,6947.69,2023-02-08
48594,2001,4,2907.51,2023-04-08
48595,2008,24,1366.78,2023-03-25
48596,2019,51,5954.94,2023-12-03
48597,2015,4,1141.22,2023-06-03
48598,2005,50,8506.69,2023-09-29
48599,2001,31,9025.52,2023-11-23
48600,2002,74,1728.22,2023-02-19
48601,2011,1,4930.46,2023-09-29
48602,2002,60,8904.15,2023-01-25
48603,2016,81,3883.72,2023-07-23
48604,2003,95,6508.01,2023-03-31
48605,2004,86,7304.38,2024-01-12
48606,2006,45,3716.23,2023-08-20
48607,2016,31,2789.66,2023-09-24
48608,2013,99,6675.8,2023-01-15
48609,2014,99,6680.97,2023-05-23
48610,2001,28,5740.88,2024-01-17
48611,2011,90,8095.91,2023-12-21
48612,2019,84,2889.74,2023-12-19
48613,2007,57,5082.47,2023-08-22
48614,2014,39,242.49,2023-11-16
48615,2014,68,1625.88,2023-03-22
48616,2017,51,8963.89,2023-07-12
48617,2007,30,9963.26,2023-09-14
48618,2013,14,2572.98,2023-11-23
48619,2019,19,8519.95,2023-09-13
48620,2019,56,7809.39,2023-12-23
48621,2014,56,7157.0,2023-02-25
48622,2019,52,7284.67,2023-03-11
48623,2009,82,7299.81,2023-06-23
48624,2005,45,9475.46,2023-12-30
48625,2003,41,3122.58,2023-06-10
48626,2016,76,1463.69,2023-10-24
48627,2004,27,5445.31,2023-12-02
48628,2017,26,5482.83,2023-10-25
48629,2007,41,3094.76,2023-02-13
48630,2018,73,2777.46,2023-12-13
48631,2020,31,9023.01,2023-02-05
48632,2002,82,8694.47,2023-07-17
48633,2011,6,4387.51,2023-06-27
48634,2001,37,9270.26,2023-09-01
48635,2008,79,9740.8,2023-04-22
48636,2008,31,1191.65,2024-01-05
48637,2020,58,857.44,2023-01-09
48638,2007,2,1739.1,2023-09-01
48639,2003,99,864.1,2023-07-07
48640,2015,83,3751.11,2023-12-23
48641,2010,89,4717.6,2023-03-14
48642,2002,55,5220.28,2024-01-31
48643,2015,37,5956.66,2024-01-26
48644,2007,85,9707.2,2023-05-04
48645,2013,75,666.23,2023-05-02
48646,2012,68,9346.84,2023-04-15
48647,2009,66,4012.55,2023-10-16
48648,2013,23,4276.81,2023-12-24
48649,2012,64,7506.86,2023-05-12
48650,2005,42,2173.93,2023-07-21
48651,2004,31,2967.32,2023-03-05
48652,2012,27,4809.77,2023-05-25
48653,2006,5,2967.94,2023-01-03
48654,2014,28,4634.85,2023-05-26
48655,2007,16,8514.13,2023-10-08
48656,2014,39,3694.81,2023-03-22
48657,2020,27,6248.8,2023-12-29
48658,2015,64,3815.97,2023-06-13
48659,2019,84,5962.9,2023-01-30
48660,2001,77,9913.48,2023-09-14
48661,2014,5,1916.93,2023-07-07
48662,2011,67,6857.33,2023-09-04
48663,2010,35,5812.82,2023-02-24
48664,2020,29,6890.49,2023-10-05
48665,2008,77,7484.34,2023-11-07
48666,2004,19,3475.72,2024-01-19
48667,2017,89,8007.68,2023-10-13
48668,2005,12,4313.7,2023-02-26
48669,2012,5,3158.88,2023-07-22
48670,2013,10,6636.21,2023-10-18
48671,2014,52,6482.18,2023-10-04
48672,2012,81,7328.41,2023-05-22
48673,2017,87,172.47,2024-01-23
48674,2004,79,484.55,2023-10-17
48675,2003,100,9013.81,2023-09-06
48676,2017,76,2299.0,2023-08-12
48677,2003,59,3193.3,2023-07-21
48678,2017,80,5004.01,2023-08-12
48679,2001,73,7325.18,2023-09-10
48680,2012,73,2353.61,2023-04-17
48681,2011,36,3351.99,2023-12-26
48682,2015,49,6399.47,2024-01-19
48683,2007,27,6968.6,2023-02-12
48684,2004,43,6315.32,2023-10-13
48685,2013,46,900.78,2023-11-19
48686,2005,1,1501.83,2023-07-04
48687,2010,95,1810.3,2023-10-22
48688,2019,78,1413.01,2023-07-24
48689,2002,31,100.0,2023-09-12
48690,2016,30,3008.36,2024-01-12
48691,2020,99,3699.0,2023-08-19
48692,2001,78,4622.55,2023-12-26
48693,2018,100,4985.05,2023-10-25
48694,2016,97,7435.58,2023-01-22
48695,2002,31,6051.96,2023-06-12
48696,2020,4,9748.36,2023-09-29
48697,2017,30,6184.96,2023-09-15
48698,2005,10,2270.59,2023-03-08
48699,2013,86,7541.88,2023-11-01
48700,2006,29,1053.02,2023-05-24
48701,2003,70,136.64,2023-04-06
48702,2020,82,4430.54,2023-03-05
48703,2001,77,3307.91,2023-09-28
48704,2003,7,7408.89,2023-08-01
48705,2005,68,5070.84,2023-12-21
48706,2013,43,427.13,2024-01-17
48707,2018,72,795.1,2023-02-02
48708,2013,73,4058.89,2024-01-16
48709,2012,24,7902.15,2023-12-02
48710,2010,90,8957.9,2023-02-06
48711,2013,11,4805.89,2024-01-08
48712,2002,35,9396.35,2023-03-03
48713,2020,64,2147.54,2023-09-28
48714,2015,93,4396.37,2024-01-06
48715,2012,99,2975.41,2023-05-03
48716,2014,52,7024.98,2023-09-27
48717,2014,99,2364.64,2023-07-06
48718,2010,33,4878.53,2023-06-30
48719,2012,77,4094.99,2023-09-23
48720,2007,75,8894.13,2023-03-23
48721,2020,77,8359.13,2023-06-07
48722,2013,24,1775.91,2023-01-02
48723,2012,36,2988.27,2023-02-25
48724,2016,38,2282.23,2023-11-20
48725,2019,51,646.22,2023-04-26
48726,2009,48,5769.74,2023-11-01
48727,2011,48,9796.69,2023-10-07
48728,2020,70,1968.91,2023-12-03
48729,2018,7,331.75,2023-09-11
48730,2018,81,8989.41,2024-01-25
48731,2005,99,4866.07,2023-04-08
48732,2014,83,1756.87,2023-12-19
48733,2005,73,3723.58,2023-06-17
48734,2010,87,2295.82,2023-02-26
48735,2005,46,3562.69,2023-02-27
48736,2010,63,1744.14,2023-10-26
48737,2011,43,2149.43,2023-05-05
48738,2006,18,1678.1,2023-08-26
48739,2001,18,1613.85,2023-03-10
48740,2004,49,968.03,2023-01-10
48741,2019,56,8370.6,2023-12-19
48742,2005,40,104.48,2023-01-19
48743,2003,93,6447.24,2023-11-29
48744,2009,59,4479.78,2023-05-22
48745,2005,81,2348.15,2023-10-02
48746,2009,42,131.67,2023-07-07
48747,2013,43,1284.94,2024-01-28
48748,2009,10,7910.53,2023-03-13
48749,2020,62,6072.32,2023-02-17
48750,2006,74,5718.18,2023-10-30
48751,2002,66,8316.52,2023-02-28
48752,2016,4,3309.11,2023-03-21
48753,2001,86,7047.04,2023-07-12
48754,2003,65,7216.04,2023-02-21
48755,2014,7,8449.61,2023-07-19
48756,2002,74,5158.42,2023-10-10
48757,2012,28,2478.75,2023-06-07
48758,2002,35,901.19,2023-07-31
48759,2015,1,5994.14,2023-07-08
48760,2012,48,4889.79,2023-12-10
48761,2013,45,2085.85,2024-01-28
48762,2001,6,1256.72,2023-03-15
48763,2020,13,262.01,2023-01-25
48764,2019,70,4151.48,2023-03-24
48765,2007,7,9615.42,2023-05-31
48766,2001,95,3582.83,2023-04-29
48767,2010,19,9795.7,2023-03-31
48768,2015,25,2242.66,2023-12-30
48769,2004,15,9095.77,2023-06-22
48770,2007,93,5118.77,2024-01-07
48771,2008,47,3040.68,2023-02-17
48772,2007,74,8372.63,2023-01-12
48773,2014,68,1611.68,2023-03-02
48774,2018,68,4935.62,2023-09-03
48775,2017,73,208.55,2023-11-24
48776,2008,33,2103.72,2024-01-07
48777,2014,99,7223.69,2023-10-17
48778,2010,93,7736.09,2023-11-18
48779,2014,70,3059.44,2023-08-08
48780,2020,13,5294.67,2023-03-21
48781,2017,89,7565.58,2023-02-09
48782,2006,3,4096.25,2023-03-20
48783,2011,78,1476.08,2023-06-30
48784,2005,29,7095.76,2023-06-16
48785,2004,16,1583.29,2023-10-26
48786,2009,57,8637.3,2023-09-25
48787,2002,15,2282.93,2023-12-02
48788,2009,68,9725.62,2023-01-03
48789,2016,56,7747.49,2023-07-16
48790,2001,72,1369.2,2023-02-13
48791,2014,43,7738.79,2023-03-06
48792,2010,95,4884.98,2023-09-06
48793,2007,93,7904.02,2023-05-09
48794,2002,59,7120.74,2023-05-22
48795,2001,88,476.86,2023-12-18
48796,2006,61,4815.66,2023-12-25
48797,2016,1,2253.41,2023-01-24
48798,2006,19,5955.91,2023-09-30
48799,2016,35,4584.82,2023-10-29
48800,2004,71,762.71,2024-01-12
48801,2016,95,6599.91,2023-03-28
48802,2012,43,7298.68,2023-01-30
48803,2007,76,8363.0,2023-08-11
48804,2018,54,9184.33,2023-12-07
48805,2002,24,5400.69,2023-08-23
48806,2017,82,476.97,2023-09-10
48807,2001,28,931.16,2023-11-06
48808,2007,57,8899.62,2023-02-10
48809,2019,63,8250.55,2023-03-19
48810,2006,56,8118.91,2023-05-17
48811,2002,51,5827.0,2023-04-07
48812,2020,13,2087.46,2023-01-21
48813,2012,97,3411.75,2023-09-05
48814,2013,47,9411.78,2023-05-24
48815,2006,69,9233.92,2023-02-01
48816,2010,94,2321.87,2023-03-06
48817,2003,96,6635.97,2023-09-29
48818,2017,95,1589.25,2023-05-12
48819,2007,50,2742.81,2023-03-07
48820,2014,78,8269.23,2023-03-13
48821,2005,22,7299.13,2023-05-30
48822,2014,22,7990.8,2023-08-19
48823,2002,38,9560.09,2023-12-28
48824,2011,65,5922.11,2023-10-06
48825,2017,66,2901.75,2023-02-17
48826,2019,6,1009.14,2024-01-11
48827,2014,98,5509.44,2023-03-25
48828,2002,100,7909.51,2023-12-18
48829,2018,64,1394.07,2023-10-03
48830,2014,53,5089.22,2023-11-23
48831,2018,1,3318.73,2023-06-17
48832,2012,20,8464.04,2023-11-17
48833,2003,23,8304.37,2024-01-24
48834,2014,56,1266.56,2023-10-03
48835,2003,47,5639.96,2023-02-24
48836,2006,91,8217.3,2023-02-02
48837,2001,5,7082.37,2023-11-06
48838,2004,61,6809.05,2023-06-29
48839,2012,55,2836.91,2023-05-10
48840,2016,2,7682.12,2023-09-02
48841,2001,3,90.84,2024-01-30
48842,2012,59,4949.23,2023-09-13
48843,2010,87,7691.52,2023-05-07
48844,2016,54,1623.99,2023-05-15
48845,2006,19,766.65,2023-12-12
48846,2016,25,9265.65,2023-04-15
48847,2018,9,3537.09,2023-04-15
48848,2015,54,5657.32,2024-01-06
48849,2014,12,676.05,2023-12-24
48850,2017,28,4275.6,2024-01-09
48851,2007,8,1510.84,2023-11-08
48852,2005,40,5201.76,2023-04-11
48853,2004,68,5083.16,2023-03-11
48854,2004,76,6041.33,2023-09-28
48855,2012,66,2155.09,2024-01-08
48856,2009,75,3590.84,2023-12-22
48857,2015,48,2843.91,2023-03-10
48858,2012,63,4469.33,2023-07-11
48859,2001,42,9394.64,2023-02-03
48860,2020,64,8600.98,2023-10-13
48861,2019,27,357.9,2023-05-26
48862,2012,67,8843.43,2023-09-23
48863,2004,27,862.51,2023-11-21
48864,2005,30,2314.03,2024-01-15
48865,2020,28,852.14,2023-02-22
48866,2003,66,701.1,2023-09-06
48867,2004,67,1056.71,2023-10-21
48868,2014,85,6514.84,2023-05-14
48869,2007,93,6067.38,2024-01-07
48870,2003,25,4562.29,2023-01-22
48871,2011,36,399.97,2023-05-03
48872,2018,7,9429.35,2023-07-01
48873,2019,56,1137.16,2023-01-15
48874,2006,37,4731.06,2023-12-01
48875,2007,68,6201.93,2023-12-02
48876,2006,99,6852.5,2023-09-14
48877,2013,99,2503.35,2023-07-07
48878,2019,49,8509.23,2023-07-24
48879,2019,79,4990.83,2023-04-22
48880,2004,34,5729.68,2023-10-15
48881,2001,42,6544.73,2023-03-13
48882,2012,96,8359.97,2023-06-04
48883,2008,8,7832.09,2023-01-10
48884,2007,92,7138.78,2023-07-17
48885,2003,14,1261.07,2023-11-29
48886,2004,62,9969.38,2023-03-30
48887,2010,13,6520.7,2023-03-21
48888,2015,78,2602.53,2023-02-14
48889,2010,6,4928.03,2023-07-24
48890,2011,70,9176.32,2023-11-28
48891,2013,9,3862.6,2023-05-22
48892,2013,100,8798.75,2023-04-23
48893,2018,34,5155.13,2023-03-11
48894,2004,44,5958.53,2023-11-17
48895,2013,18,7986.45,2023-12-14
48896,2012,66,9309.05,2023-07-28
48897,2002,40,2375.02,2023-04-19
48898,2001,94,9469.16,2023-06-29
48899,2016,100,585.82,2023-12-24
48900,2012,26,4201.54,2023-11-17
48901,2003,29,4512.94,2023-08-10
48902,2014,87,1468.5,2023-01-21
48903,2020,6,8661.55,2023-02-10
48904,2007,100,3042.05,2023-10-15
48905,2002,79,8942.9,2023-01-18
48906,2011,30,8576.78,2023-09-28
48907,2004,35,3089.3,2023-03-30
48908,2010,92,4025.54,2024-01-31
48909,2018,31,8770.35,2023-04-12
48910,2013,78,3210.75,2023-04-29
48911,2012,28,4443.69,2023-12-25
48912,2008,69,7490.87,2023-01-07
48913,2006,34,9743.91,2023-09-14
48914,2010,57,3210.55,2023-02-12
48915,2001,21,7847.9,2023-01-08
48916,2006,94,8401.4,2023-05-02
48917,2013,80,3347.25,2023-05-05
48918,2006,32,2777.33,2023-05-08
48919,2015,88,7630.68,2024-01-24
48920,2008,41,5086.55,2023-01-12
48921,2007,99,4377.3,2023-09-08
48922,2005,54,6918.96,2023-11-30
48923,2004,75,6722.75,2023-07-05
48924,2015,29,1458.17,2023-04-23
48925,2009,76,9507.46,2023-10-01
48926,2014,43,932.09,2023-04-01
48927,2018,86,1790.11,2023-09-30
48928,2014,83,3788.74,2023-01-05
48929,2020,38,6730.02,2023-03-06
48930,2003,43,1046.31,2023-08-26
48931,2015,70,3836.01,2023-03-11
48932,2002,85,2538.43,2023-10-13
48933,2015,87,2314.17,2023-08-30
48934,2012,32,3706.26,2023-08-30
48935,2020,50,439.82,2023-04-29
48936,2016,4,5920.78,2023-10-18
48937,2009,25,6043.86,2023-03-18
48938,2009,63,6864.8,2023-07-01
48939,2016,55,3365.4,2023-11-18
48940,2020,97,1007.51,2023-06-21
48941,2009,44,1525.21,2023-09-02
48942,2017,42,2605.07,2023-05-13
48943,2016,63,3757.02,2023-12-28
48944,2004,31,3110.26,2023-05-14
48945,2009,76,6870.67,2023-12-11
48946,2016,11,1456.09,2023-11-10
48947,2002,100,3448.42,2024-01-28
48948,2020,37,1067.6,2023-08-07
48949,2011,28,564.24,2024-01-14
48950,2002,60,3006.63,2023-01-06
48951,2019,93,6071.64,2024-01-14
48952,2001,60,8327.66,2023-09-21
48953,2017,9,7655.19,2024-01-08
48954,2007,28,4929.59,2023-08-27
48955,2019,5,6803.63,2023-09-21
48956,2011,28,8148.66,2023-01-17
48957,2008,4,2040.68,2024-01-17
48958,2004,57,3960.28,2023-12-15
48959,2019,11,3849.59,2023-04-16
48960,2003,80,1989.01,2023-10-12
48961,2001,91,9473.45,2023-09-29
48962,2017,82,7165.4,2023-03-25
48963,2014,46,9283.82,2023-12-07
48964,2006,74,8167.76,2023-07-13
48965,2017,88,4434.48,2023-03-21
48966,2010,91,2479.38,2023-09-17
48967,2014,99,4343.44,2023-08-30
48968,2018,94,7606.24,2023-03-12
48969,2013,47,5851.81,2023-01-22
48970,2002,19,4883.21,2023-06-18
48971,2012,93,8479.51,2023-03-16
48972,2018,79,1157.95,2023-06-03
48973,2016,24,5937.91,2023-07-12
48974,2012,26,4423.67,2023-05-24
48975,2001,83,5805.48,2024-01-26
48976,2002,96,7929.79,2023-08-09
48977,2010,54,6368.46,2023-08-06
48978,2003,77,8345.17,2023-07-13
48979,2010,55,8602.81,2023-03-16
48980,2011,27,6565.49,2024-01-16
48981,2018,16,2297.24,2023-07-18
48982,2001,36,560.63,2023-01-27
48983,2015,97,8386.95,2023-06-10
48984,2009,36,1009.27,2023-07-06
48985,2008,85,9112.99,2023-12-04
48986,2016,2,9243.3,2023-03-15
48987,2008,6,4849.3,2023-09-25
48988,2008,43,3476.73,2023-06-26
48989,2006,24,9886.62,2023-05-19
48990,2005,47,8603.89,2023-03-12
48991,2012,52,9074.42,2023-10-23
48992,2003,10,3666.4,2023-08-13
48993,2008,73,618.09,2023-03-06
48994,2016,84,6847.07,2023-07-23
48995,2020,34,1846.24,2023-10-21
48996,2020,98,1181.99,2023-10-06
48997,2001,96,7503.34,2023-07-16
48998,2011,66,2750.1,2023-02-28
48999,2013,96,3703.54,2023-07-15
49000,2019,89,8531.15,2023-04-15
49001,2006,98,2292.59,2023-06-10
49002,2010,43,3691.47,2023-06-27
49003,2016,66,4314.84,2023-08-21
49004,2007,30,9243.35,2023-09-20
49005,2012,15,6969.0,2023-02-01
49006,2009,49,1686.4,2023-03-08
49007,2001,40,1781.6,2023-08-02
49008,2016,67,8611.61,2023-09-06
49009,2004,69,2087.21,2023-12-16
49010,2014,9,8762.61,2023-04-05
49011,2006,83,2237.95,2023-06-05
49012,2006,23,9839.83,2023-04-27
49013,2013,93,1863.28,2023-02-09
49014,2003,87,9224.12,2023-11-24
49015,2006,19,2236.05,2023-06-17
49016,2001,23,4026.82,2023-01-22
49017,2003,44,7005.0,2023-05-18
49018,2005,54,7249.93,2024-01-11
49019,2013,68,7473.05,2023-12-23
49020,2001,62,3370.75,2023-01-07
49021,2006,56,7560.48,2023-01-18
49022,2015,43,6578.33,2024-01-31
49023,2018,24,7430.94,2023-11-10
49024,2015,13,1155.31,2023-03-14
49025,2008,76,4465.26,2023-07-30
49026,2009,58,7574.93,2023-12-29
49027,2011,76,55.34,2023-06-24
49028,2001,25,8494.29,2023-12-03
49029,2015,83,946.45,2023-06-10
49030,2013,17,5623.61,2023-09-09
49031,2002,28,3645.19,2023-11-21
49032,2014,65,4909.13,2023-02-01
49033,2020,90,8752.79,2023-03-21
49034,2020,16,1733.58,2023-11-24
49035,2009,91,9768.99,2023-07-18
49036,2020,19,212.44,2023-12-10
49037,2012,46,5316.01,2023-05-08
49038,2005,19,6125.03,2023-03-17
49039,2014,51,4365.28,2023-02-06
49040,2019,55,3513.89,2023-07-04
49041,2018,8,976.7,2023-11-29
49042,2003,56,8483.86,2024-01-26
49043,2003,17,5062.27,2023-03-29
49044,2005,35,4683.47,2024-01-06
49045,2018,95,1605.91,2023-01-14
49046,2012,79,2396.03,2024-01-08
49047,2003,91,2596.51,2023-03-04
49048,2014,74,6862.96,2023-10-09
49049,2016,33,4811.91,2023-10-28
49050,2019,6,8284.31,2023-02-18
49051,2014,31,144.39,2023-06-10
49052,2018,2,7553.86,2023-03-05
49053,2006,69,1588.0,2023-09-13
49054,2020,11,8424.1,2023-07-05
49055,2012,79,5167.51,2023-05-20
49056,2006,14,8541.16,2023-02-05
49057,2008,85,6054.38,2023-07-07
49058,2014,14,3200.84,2023-03-13
49059,2019,60,9504.27,2023-03-20
49060,2010,8,4474.81,2023-01-30
49061,2014,45,2883.03,2023-04-12
49062,2017,98,571.96,2023-10-18
49063,2003,84,7451.33,2023-07-12
49064,2019,41,8753.72,2023-06-24
49065,2002,18,3455.2,2023-08-09
49066,2003,76,4362.92,2023-07-20
49067,2011,51,852.59,2023-03-18
49068,2018,96,6321.96,2024-01-24
49069,2012,48,9517.97,2023-01-21
49070,2017,3,435.39,2023-12-31
49071,2013,21,8979.1,2023-04-09
49072,2006,6,6508.09,2023-06-09
49073,2010,75,4790.05,2023-03-16
49074,2009,64,1255.91,2024-01-20
49075,2014,29,7663.98,2023-10-31
49076,2004,7,4851.58,2023-04-20
49077,2017,94,6688.58,2023-11-28
49078,2014,85,6017.29,2023-12-03
49079,2016,74,6509.57,2023-08-09
49080,2004,74,3844.75,2023-03-03
49081,2019,12,4434.47,2023-09-19
49082,2009,2,4460.01,2023-08-11
49083,2003,31,5469.26,2023-08-09
49084,2010,22,969.82,2024-01-20
49085,2003,91,1499.76,2023-06-21
49086,2005,37,7022.53,2023-10-04
49087,2020,43,9108.84,2023-06-25
49088,2011,37,5903.42,2024-01-28
49089,2009,67,1391.77,2023-09-14
49090,2007,36,7167.77,2023-11-30
49091,2005,32,5126.61,2023-03-27
49092,2016,70,3990.87,2023-04-16
49093,2010,43,3797.32,2023-09-29
49094,2005,12,5449.92,2023-01-24
49095,2004,74,2262.77,2023-05-05
49096,2012,34,5697.97,2023-09-09
49097,2016,17,8988.48,2023-09-06
49098,2006,64,5518.6,2023-02-06
49099,2002,48,8170.94,2023-12-01
49100,2005,6,5845.2,2023-03-27
49101,2020,98,9610.09,2023-07-28
49102,2008,18,447.05,2023-09-03
49103,2002,19,7354.6,2023-12-14
49104,2018,54,4648.06,2023-01-05
49105,2011,39,1475.75,2024-01-16
49106,2019,34,2099.52,2023-11-28
49107,2001,9,3979.79,2023-09-25
49108,2018,16,2637.49,2023-10-06
49109,2011,72,9581.53,2023-02-18
49110,2009,9,8158.29,2023-12-15
49111,2019,78,1066.97,2023-08-07
49112,2009,75,4431.03,2023-01-08
49113,2005,72,383.65,2023-11-14
49114,2008,47,5238.87,2023-02-16
49115,2018,30,8864.7,2023-01-21
49116,2012,2,794.12,2023-09-23
49117,2016,47,5918.84,2023-11-21
49118,2001,49,508.69,2024-01-27
49119,2001,15,1810.84,2024-01-14
49120,2003,23,783.64,2023-11-23
49121,2003,67,2052.4,2023-02-04
49122,2014,40,2128.93,2023-04-04
49123,2008,47,8897.31,2023-08-30
49124,2011,3,369.59,2023-09-17
49125,2005,75,6150.6,2023-08-27
49126,2012,46,9428.11,2023-11-09
49127,2002,19,9715.18,2024-01-30
49128,2012,15,9589.59,2023-11-15
49129,2016,68,7740.23,2023-02-18
49130,2004,5,6556.98,2023-01-02
49131,2014,9,2869.47,2023-03-16
49132,2009,98,9244.33,2023-09-10
49133,2006,76,8343.75,2023-04-21
49134,2005,91,7084.69,2023-03-14
49135,2011,26,3781.16,2023-02-21
49136,2002,38,9620.0,2024-01-13
49137,2019,14,8175.06,2023-06-27
49138,2015,67,7355.3,2023-05-03
49139,2015,52,6177.58,2023-07-09
49140,2016,22,6875.68,2023-03-07
49141,2018,80,2692.01,2023-09-11
49142,2011,55,9191.84,2023-10-29
49143,2007,29,5851.68,2023-12-28
49144,2017,56,1846.78,2023-07-09
49145,2010,61,7823.92,2023-03-31
49146,2012,60,2770.06,2023-04-19
49147,2017,55,6386.23,2023-10-29
49148,2006,38,4963.11,2023-08-16
49149,2010,31,7523.48,2023-07-26
49150,2018,54,2969.95,2023-03-24
49151,2007,28,8566.97,2023-02-07
49152,2015,89,2480.36,2023-11-26
49153,2002,49,2332.11,2023-12-11
49154,2005,62,5296.49,2023-10-03
49155,2005,99,5416.35,2023-03-19
49156,2009,84,1167.59,2023-12-21
49157,2001,39,2363.34,2023-01-25
49158,2017,85,7619.74,2024-01-10
49159,2007,51,4900.83,2023-01-09
49160,2008,35,123.12,2023-07-02
49161,2008,34,7381.5,2023-06-03
49162,2010,85,578.24,2023-04-12
49163,2017,54,8774.3,2023-08-16
49164,2011,17,6907.24,2023-12-30
49165,2004,59,2761.08,2024-01-25
49166,2020,34,6142.39,2023-12-23
49167,2011,3,355.07,2023-03-21
49168,2018,86,1547.82,2023-09-24
49169,2012,80,4697.51,2023-07-25
49170,2011,8,8056.05,2023-09-23
